STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DESIGNATION,IUCN management categories,CALC_METHOD,Calculation method,SCOPE,Scope,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,IUCN_CODE,IUCN code,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NLD,Netherlands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,26.5665480996458,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NLD,Netherlands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,26.5665480996458,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NLD,Netherlands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,26.5665480996458,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NLD,Netherlands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,26.5665480996458,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NLD,Netherlands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,26.5665480996458,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ITA,Italy,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,20.8597146981396,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ITA,Italy,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,21.6496380707544,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ITA,Italy,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,21.6522913244464,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ITA,Italy,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,21.6522913244464,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ITA,Italy,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,21.6522913244464,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,FIN,Finland,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,13.2045965502021,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,FIN,Finland,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,13.2299947457198,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,FIN,Finland,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,13.2521808165102,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,FIN,Finland,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,13.3159751076045,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,FIN,Finland,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,13.3173197179554,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GUY,Guyana,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,8.45850442811941,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GUY,Guyana,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,8.45850442811941,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GUY,Guyana,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,8.45850442811941,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GUY,Guyana,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,8.45850442811941,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GUY,Guyana,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,8.45850442811941,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GEO,Georgia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,9.20234975305969,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GEO,Georgia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,9.20843596321383,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GEO,Georgia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,9.20843596321383,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GEO,Georgia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,10.9634125617782,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,GEO,Georgia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,10.9634125617782,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ATF,French Southern and Antarctic Lands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,100.015118462248,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ATF,French Southern and Antarctic Lands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,100.015118462248,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ATF,French Southern and Antarctic Lands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,100.015118462248,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ATF,French Southern and Antarctic Lands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,100.015118462248,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ATF,French Southern and Antarctic Lands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,100.015118462248,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MYS,Malaysia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,13.2440634833097,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MYS,Malaysia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,13.2440634833097,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MYS,Malaysia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,13.2440634833097,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MYS,Malaysia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,13.2440634833097,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MYS,Malaysia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,13.2440634833097,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,CHN,China (People’s Republic of),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,1.67826807926637,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,CHN,China (People’s Republic of),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,1.67826807926637,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,CHN,China (People’s Republic of),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,1.67826807926637,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,CHN,China (People’s Republic of),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,1.67826807926637,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,CHN,China (People’s Republic of),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,1.67826807926637,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SVN,Slovenia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,40.1458438013169,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SVN,Slovenia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,40.1458438013169,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SVN,Slovenia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,40.1458438013169,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SVN,Slovenia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,40.1470778809272,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SVN,Slovenia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,40.1470778809272,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,RUS,Russia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,11.2333382325182,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,RUS,Russia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,11.2901103426966,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,RUS,Russia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,11.2966659862399,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,RUS,Russia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,11.2966659862399,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,RUS,Russia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,11.2966659862399,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIC,Nicaragua,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,21.277937467454,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIC,Nicaragua,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,21.277937467454,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIC,Nicaragua,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,21.277937467454,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIC,Nicaragua,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,21.277937467454,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIC,Nicaragua,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,21.277937467454,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MEX,Mexico,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,14.4887759490222,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
