STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SPECIES,Species,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED,Endangered species,SPC,Species,INVERTEB,,454,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED,Endangered species,SPC,Species,LICHEN,,155,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED,Endangered species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED,Endangered species,SPC,Species,MOSS,,91,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED,Endangered species,SPC,Species,VASCULAR_PLANT,,101,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,AMPHIBIAN,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,BIRD,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,FISH_TOT,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,FRESHW_F,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,INVERTEB,,454,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,LICHEN,,155,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MOSS,,91,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,ENDANGERED_IND,Endangered indigenous species,SPC,Species,VASCULAR_PLANT,,101,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,AMPHIBIAN,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,BIRD,,35.10204,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,FISH_TOT,,16.43836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,FRESHW_F,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,INVERTEB,,9.490385,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,LICHEN,,25.14497,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MAMMAL,,14.81481,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MARINE_F,,8.695652,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MOSS,,34.51328,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,REPTILE,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,VASCULAR_PLANT,,18.22872,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,AMPHIBIAN,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,BIRD,,33.9921,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FISH_TOT,,13.63636,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FRESHW_F,,15.87302,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,INVERTEB,,8.861883,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,LICHEN,,25.13172,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MAMMAL,,11.26761,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MARINE_F,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MOSS,,33.5845,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,REPTILE,,16.66667,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,VASCULAR_PLANT,,8.066971,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,AMPHIBIAN,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,BIRD,,86,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,FISH_TOT,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,FRESHW_F,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,INVERTEB,,1298,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,LICHEN,,477,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,MAMMAL,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,MARINE_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,MOSS,,312,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,REPTILE,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED,Threatened species,SPC,Species,VASCULAR_PLANT,,212,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,AMPHIBIAN,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,BIRD,,86,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,FISH_TOT,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,FRESHW_F,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,INVERTEB,,1298,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,LICHEN,,477,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,MAMMAL,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,MARINE_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,MOSS,,312,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,REPTILE,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,THREATENED_IND,Indigenous threatened species,SPC,Species,VASCULAR_PLANT,,212,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,AMPHIBIAN,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,BIRD,,253,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,FISH_TOT,,88,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,FRESHW_F,,63,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,INVERTEB,,14647,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,LICHEN,,1898,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,MAMMAL,,71,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,MARINE_F,,25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,MOSS,,929,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,REPTILE,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN,Known species,SPC,Species,VASCULAR_PLANT,,2628,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,AMPHIBIAN,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,BIRD,,245,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FISH_TOT,,73,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FRESHW_F,,50,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,INVERTEB,,13677,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,LICHEN,,1897,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MAMMAL,,54,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MARINE_F,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MOSS,,904,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,REPTILE,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,VASCULAR_PLANT,,1163,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,BIRD,,35,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,FISH_TOT,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,FRESHW_F,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,INVERTEB,,676,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,LICHEN,,224,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,MAMMAL,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,MARINE_F,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,MOSS,,88,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,REPTILE,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE,Vulnerable species,SPC,Species,VASCULAR_PLANT,,76,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,BIRD,,35,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FISH_TOT,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FRESHW_F,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,INVERTEB,,676,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,LICHEN,,224,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MAMMAL,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MARINE_F,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MOSS,,88,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,REPTILE,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FIN,Finland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,VASCULAR_PLANT,,76,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,AMPHIBIAN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,BIRD,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,FISH_TOT,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,FRESHW_F,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,INVERTEB,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,MAMMAL,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,MARINE_F,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,REPTILE,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL,Critically endangered species,SPC,Species,VASCULAR_PLANT,,51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,BIRD,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,ENDANGERED,Endangered species,SPC,Species,AMPHIBIAN,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,ENDANGERED,Endangered species,SPC,Species,BIRD,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,ENDANGERED,Endangered species,SPC,Species,FISH_TOT,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,ENDANGERED,Endangered species,SPC,Species,FRESHW_F,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,ENDANGERED,Endangered species,SPC,Species,INVERTEB,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,FRA,France,ENDANGERED,Endangered species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
